id,name,price
3876,whatever,81.93
3877,use,318.76
3878,enter,652.65
3879,ability,981.16
3880,hot,13.67
3881,mission,737.97
3882,very,4.28
3883,long,315.71
3884,whether,167.64
3885,under,153.19
3886,responsibility,506.18
3887,even,765.85
3888,career,69.2
3889,special,179.0
3890,hit,38.82
3891,likely,905.94
3892,design,791.4
3893,ago,88.0
3894,doctor,467.23
3895,available,61.97
3896,low,884.47
3897,might,805.54
3898,interview,434.21
3899,sign,810.92
3900,thus,496.63
3901,able,254.41
3902,those,243.13
3903,decision,248.28
3904,cost,347.53
3905,pass,67.53
3906,recent,58.0
3907,chance,806.95
3908,answer,854.9
3909,public,93.07
3910,school,454.28
3911,above,684.54
3912,dream,472.58
3913,nor,822.82
3914,arm,323.45
3915,need,701.63
3916,item,898.1
3917,yeah,41.86
3918,daughter,10.02
3919,game,669.36
3920,ago,681.7
3921,sign,309.23
3922,actually,622.39
3923,different,476.76
3924,it,821.73
3925,some,372.86
3926,Republican,641.5
3927,family,530.6
3928,experience,975.64
3929,role,616.12
3930,personal,749.44
3931,yeah,840.88
3932,line,906.74
3933,popular,989.52
3934,improve,66.45
3935,general,505.47
3936,candidate,978.45
3937,production,339.17
3938,coach,166.98
3939,bit,850.44
3940,degree,977.11
3941,area,660.78
3942,get,689.41
3943,four,526.48
3944,local,594.47
3945,grow,144.39
3946,pressure,805.49
3947,figure,422.76
3948,general,957.69
3949,few,831.29
3950,take,287.5
3951,water,854.01
3952,choose,358.2
3953,sport,562.97
3954,company,563.09
3955,plant,268.5
3956,girl,107.2
3957,message,570.71
3958,I,790.69
3959,professor,674.73
3960,might,161.59
3961,everything,18.67
3962,significant,42.14
3963,skin,505.79
3964,age,41.79
3965,enjoy,335.02
3966,win,666.51
3967,one,173.51
3968,minute,480.45
3969,arm,894.26
3970,push,766.8
3971,big,683.41
3972,generation,28.07
3973,range,818.7
3974,home,564.07
3975,its,42.0
3976,edge,615.47
3977,million,320.22
3978,soon,795.3
3979,role,86.32
3980,which,550.31
3981,sport,728.0
3982,similar,847.01
3983,prepare,871.43
3984,add,296.42
3985,now,228.18
3986,system,193.86
3987,around,322.59
3988,yes,969.63
3989,fill,434.91
3990,policy,752.29
3991,seek,571.98
3992,mother,660.15
3993,front,270.92
3994,while,603.46
3995,like,948.95
3996,card,819.28
3997,pretty,186.16
3998,after,313.7
3999,executive,762.0
4000,billion,473.57
4001,every,149.35
4002,yard,411.23
4003,even,832.75
4004,whom,352.4
4005,into,637.54
4006,manager,715.28
4007,guess,486.84
4008,career,126.38
4009,through,970.73
4010,stage,953.15
4011,government,647.32
4012,include,838.29
4013,home,762.1
4014,trade,532.61
4015,product,115.85
4016,many,996.24
4017,owner,109.36
4018,behavior,39.57
4019,be,231.12
4020,respond,849.28
4021,finish,544.0
4022,run,558.03
4023,wish,1.2
4024,bank,896.74
4025,describe,732.3
4026,war,889.95
4027,beautiful,829.55
4028,bag,114.55
4029,market,116.16
4030,table,934.4
4031,size,111.17
4032,able,731.72
4033,then,674.32
4034,important,852.08
4035,as,214.15
4036,remain,89.65
4037,form,778.45
4038,direction,835.14
4039,public,471.3
4040,career,925.25
4041,then,291.38
4042,choose,169.19
4043,push,8.06
4044,with,375.71
4045,short,751.73
4046,crime,529.33
4047,note,789.44
4048,matter,358.86
4049,discover,473.56
4050,mention,293.84
4051,where,780.36
4052,ball,93.48
4053,rule,369.43
4054,pay,689.21
4055,reduce,176.63
4056,task,872.11
4057,figure,444.64
4058,but,580.56
4059,vote,415.16
4060,always,118.39
4061,from,565.63
4062,gun,863.49
4063,little,512.85
4064,feeling,243.7
4065,level,578.61
4066,yes,459.73
4067,industry,172.37
4068,turn,742.61
4069,reflect,825.09
4070,hope,999.68
4071,end,112.26
4072,hospital,796.65
4073,top,297.71
4074,realize,235.96
4075,citizen,741.07
4076,page,65.29
4077,one,745.21
4078,step,919.26
4079,none,688.37
4080,drop,374.15
4081,about,721.02
4082,seem,909.89
4083,member,197.49
4084,join,713.48
4085,east,391.97
4086,day,300.92
4087,special,397.86
4088,walk,664.35
4089,certain,78.09
4090,change,482.56
4091,stage,522.08
4092,eat,713.84
4093,price,268.91
4094,usually,825.75
4095,candidate,207.05
4096,behind,640.32
4097,local,653.43
4098,rock,140.53
4099,hundred,422.51
4100,movement,258.22
4101,education,869.22
4102,parent,214.44
4103,send,580.68
4104,year,479.37
4105,compare,848.61
4106,experience,871.81
4107,top,748.46
4108,hold,171.4
4109,use,466.63
4110,without,336.68
4111,name,644.81
4112,together,976.93
4113,trade,985.57
4114,trouble,801.56
4115,serious,138.67
4116,purpose,316.85
4117,write,686.55
4118,art,373.58
4119,fire,329.89
4120,day,559.78
4121,step,867.59
4122,ability,813.44
4123,everyone,411.81
4124,moment,760.49
4125,management,977.93
4126,remember,438.34
4127,ready,155.97
4128,get,605.9
4129,film,992.19
4130,own,716.72
4131,child,639.26
4132,provide,173.11
4133,note,569.4
4134,so,210.76
4135,treat,309.9
4136,tonight,125.25
4137,body,719.15
4138,out,314.84
4139,two,170.26
4140,impact,725.53
4141,high,988.4
4142,style,223.2
4143,project,881.43
4144,chair,245.5
4145,modern,633.16
4146,specific,822.34
4147,building,844.52
4148,perform,963.04
4149,herself,412.18
4150,half,189.59
4151,body,836.07
4152,treat,934.68
4153,development,801.06
4154,follow,545.85
4155,course,348.22
4156,action,664.16
4157,throughout,811.44
4158,sure,206.45
4159,away,849.06
4160,good,432.72
4161,available,994.56
4162,maintain,604.78
4163,include,772.84
4164,human,402.29
4165,base,159.31
4166,age,868.72
4167,range,510.19
4168,suggest,953.81
4169,win,721.36
4170,lot,764.29
4171,her,846.26
4172,however,497.77
4173,join,173.86
4174,ask,548.95
4175,word,806.34
4176,account,155.36
4177,customer,578.95
4178,question,540.66
4179,foreign,637.76
4180,stand,636.95
4181,understand,109.31
4182,always,980.09
4183,go,177.43
4184,model,768.99
4185,fire,991.43
4186,war,709.31
4187,property,892.05
4188,teach,994.43
4189,nor,755.94
4190,imagine,421.4
4191,success,424.78
4192,expect,805.09
4193,have,320.94
4194,dinner,776.74
4195,what,256.32
4196,big,413.6
4197,cause,593.63
4198,prove,160.75
4199,expert,974.87
4200,sea,284.82
4201,stage,676.44
4202,letter,868.58
4203,real,85.74
4204,staff,598.14
4205,continue,9.52
4206,activity,318.32
4207,party,617.06
4208,adult,693.89
4209,generation,920.15
4210,show,372.39
4211,newspaper,833.95
4212,later,822.05
4213,purpose,329.38
4214,speech,140.21
4215,buy,820.64
4216,family,964.45
4217,hand,18.85
4218,teach,558.74
4219,old,779.29
4220,democratic,259.66
4221,fear,80.53
4222,any,474.11
4223,item,728.95
4224,apply,36.1
4225,offer,285.39
4226,nothing,355.76
4227,since,474.2
4228,information,901.73
4229,drug,753.68
4230,rise,563.74
4231,conference,895.89
4232,affect,110.71
4233,majority,458.98
4234,good,496.43
4235,cover,607.92
4236,want,415.15
4237,issue,79.36
4238,treatment,422.44
4239,billion,578.64
4240,Mr,52.56
4241,local,236.62
4242,any,704.96
4243,recent,637.28
4244,young,568.4
4245,bar,251.47
4246,plant,87.17
4247,door,693.63
4248,consumer,254.87
4249,bad,595.85
4250,investment,343.09
4251,director,834.17
4252,most,715.57
4253,religious,218.37
4254,voice,702.03
4255,tend,930.96
4256,not,368.89
4257,save,854.92
4258,tell,133.95
4259,camera,18.27
4260,account,904.89
4261,blue,71.98
4262,add,898.76
4263,doctor,531.94
4264,capital,489.07
4265,describe,525.19
4266,wide,763.99
4267,shake,187.28
4268,still,919.61
4269,lawyer,322.09
4270,join,586.47
4271,buy,768.01
4272,alone,437.38
4273,piece,248.16
4274,resource,66.42
4275,to,915.94
4276,particularly,27.59
4277,many,301.85
4278,gun,559.01
4279,there,172.33
4280,sound,553.26
4281,them,901.07
4282,within,914.09
4283,kind,380.15
4284,the,583.56
4285,fact,359.69
4286,campaign,642.12
4287,fill,53.56
4288,present,456.6
4289,couple,453.33
4290,finish,347.28
4291,child,502.49
4292,matter,360.87
4293,change,278.25
4294,beautiful,145.95
4295,forget,170.98
4296,line,184.63
4297,short,331.66
4298,something,949.08
4299,simple,30.87
4300,anything,295.54
4301,right,476.61
4302,something,49.07
4303,make,673.28
4304,allow,691.05
4305,should,517.17
4306,address,148.58
4307,wind,419.79
4308,his,601.5
4309,person,661.36
4310,security,936.22
4311,news,623.78
4312,central,363.18
4313,after,287.5
4314,how,431.51
4315,role,995.08
4316,from,260.98
4317,commercial,8.51
4318,occur,975.31
4319,but,601.58
4320,conference,53.28
4321,remember,527.81
4322,recognize,165.92
4323,foreign,220.2
4324,parent,3.49
4325,television,244.72
4326,form,364.21
4327,behind,956.47
4328,country,850.21
4329,red,456.77
4330,more,644.51
4331,kind,882.39
4332,direction,595.3
4333,behind,898.23
4334,if,872.72
4335,light,183.81
4336,interest,454.32
4337,many,88.67
4338,hospital,409.78
4339,relationship,365.1
4340,member,13.32
4341,enter,301.09
4342,sister,252.64
4343,standard,345.0
4344,rather,397.04
4345,agree,863.24
4346,leader,374.85
4347,music,85.33
4348,especially,460.3
4349,choice,793.16
4350,itself,890.69
4351,thus,458.68
4352,rule,424.41
4353,house,817.44
4354,sport,684.91
4355,family,586.06
4356,future,72.98
4357,determine,368.41
4358,make,111.38
4359,friend,378.1
4360,drug,370.18
4361,establish,581.44
4362,trouble,128.26
4363,between,832.7
4364,start,756.23
4365,center,323.08
4366,feeling,931.51
4367,court,791.93
4368,ago,490.37
4369,safe,302.38
4370,however,931.92
4371,do,990.59
4372,nice,300.76
4373,we,519.57
4374,lead,173.5
4375,half,147.98
4376,business,337.44
4377,result,106.37
4378,put,223.01
4379,campaign,547.69
4380,candidate,76.58
4381,this,652.52
4382,majority,74.57
4383,performance,588.39
4384,though,474.56
4385,bill,160.07
4386,ten,362.32
4387,successful,949.82
4388,you,19.64
4389,protect,687.45
4390,away,152.39
4391,star,521.77
4392,item,163.73
4393,set,321.33
4394,cell,63.1
4395,born,24.04
4396,kid,583.16
4397,something,219.53
4398,only,119.65
4399,social,227.43
4400,model,534.61
4401,her,342.07
4402,better,247.09
4403,military,54.75
4404,truth,367.98
4405,board,251.1
4406,happy,23.17
4407,big,989.65
4408,prepare,539.66
4409,role,694.97
4410,some,166.51
4411,receive,3.42
4412,deal,545.96
4413,product,172.61
4414,memory,915.65
4415,and,689.81
4416,mention,951.25
4417,family,352.52
4418,show,115.71
4419,you,567.98
4420,child,474.34
4421,well,674.77
4422,control,994.32
4423,turn,440.24
4424,investment,3.21
4425,to,282.91
4426,fill,39.84
4427,her,777.34
4428,do,409.81
4429,far,285.51
4430,lawyer,302.91
4431,focus,550.95
4432,major,860.35
4433,shake,238.04
4434,alone,922.38
4435,along,444.2
4436,reality,117.27
4437,under,14.63
4438,middle,707.04
4439,small,369.38
4440,model,769.49
4441,thought,755.95
4442,building,52.87
4443,under,809.56
4444,must,639.71
4445,people,86.48
4446,huge,502.5
4447,matter,495.44
4448,likely,611.79
4449,address,659.59
4450,stock,946.36
4451,church,97.69
4452,art,351.49
4453,use,888.01
4454,grow,812.82
4455,determine,652.47
4456,beautiful,731.75
4457,four,607.52
4458,above,682.84
4459,student,842.6
4460,detail,430.07
4461,somebody,673.53
4462,individual,443.8
4463,experience,603.28
4464,discussion,863.53
4465,chair,132.22
4466,project,231.85
4467,court,781.09
4468,class,759.62
4469,specific,802.72
4470,sort,145.62
4471,fine,330.5
4472,enjoy,693.37
4473,situation,618.89
4474,health,363.21
4475,far,894.53
4476,either,122.74
4477,best,876.34
4478,travel,640.34
4479,discussion,483.7
4480,those,591.42
4481,range,28.94
4482,stage,171.97
4483,part,412.87
4484,worry,706.37
4485,tonight,631.87
4486,it,640.14
4487,recognize,594.51
4488,energy,805.38
4489,day,359.45
4490,sure,416.6
4491,article,624.89
4492,need,395.87
4493,to,896.78
4494,take,102.85
4495,movement,73.91
4496,car,339.21
4497,address,875.1
4498,wide,400.03
4499,above,309.66
4500,sure,18.57
4501,whole,64.76
4502,light,702.38
4503,organization,402.82
4504,myself,435.78
4505,inside,572.23
4506,coach,224.98
4507,better,568.95
4508,base,364.97
4509,year,822.14
4510,price,739.41
4511,court,583.17
4512,eat,929.16
4513,future,658.51
4514,letter,805.02
4515,action,112.66
4516,bit,912.03
4517,industry,178.15
4518,difficult,811.22
4519,later,16.99
4520,later,900.66
4521,maintain,95.26
4522,exactly,28.09
4523,pressure,631.31
4524,away,665.45
4525,sign,743.76
4526,glass,685.43
4527,attorney,176.97
4528,address,867.56
4529,piece,125.27
4530,case,76.89
4531,back,241.65
4532,try,419.79
4533,until,639.22
4534,end,526.82
4535,lot,756.6
4536,rest,603.73
4537,traditional,912.25
4538,project,922.18
4539,answer,628.38
4540,western,751.49
4541,computer,312.49
4542,manager,84.72
4543,question,276.33
4544,south,961.17
4545,cup,866.85
4546,sign,402.63
4547,second,803.61
4548,rest,183.64
4549,reflect,962.46
4550,beautiful,672.77
4551,training,328.68
4552,summer,949.43
4553,method,575.42
4554,word,291.74
4555,whether,670.43
4556,glass,888.71
4557,where,806.17
4558,choose,654.02
4559,between,906.66
4560,career,731.18
4561,state,668.77
4562,bag,438.05
4563,pay,302.97
4564,ability,715.16
4565,property,673.48
4566,gun,218.06
4567,beautiful,203.98
4568,because,705.88
4569,today,198.86
4570,whether,55.91
4571,body,161.45
4572,she,373.11
4573,television,88.77
4574,answer,129.16
4575,know,422.99
4576,card,143.54
4577,me,609.8
4578,us,246.73
4579,growth,760.43
4580,build,355.64
4581,everyone,913.69
4582,carry,465.36
4583,effort,323.59
4584,tree,427.42
4585,us,667.54
4586,exactly,163.91
4587,right,189.92
4588,add,262.27
4589,pass,842.48
4590,cup,286.55
4591,special,755.48
4592,mean,635.58
4593,nice,306.26
4594,art,17.65
4595,wall,303.5
4596,return,589.51
4597,road,521.74
4598,for,865.14
4599,before,859.47
4600,vote,587.34
4601,trip,681.78
4602,staff,992.08
4603,risk,314.01
4604,maybe,961.08
4605,watch,732.82
4606,property,597.55
4607,situation,443.8
4608,word,517.11
4609,through,709.89
4610,purpose,19.7
4611,politics,62.16
4612,hard,577.2
4613,energy,898.26
4614,season,578.2
4615,action,489.37
4616,nothing,802.09
4617,prove,645.61
4618,budget,219.15
4619,direction,448.01
4620,six,956.16
4621,million,480.22
4622,point,294.43
4623,agency,473.31
4624,specific,354.92
4625,card,328.84
4626,you,810.32
4627,if,421.87
4628,know,731.88
4629,big,5.14
4630,well,108.8
4631,north,572.21
4632,sing,432.21
4633,picture,606.95
4634,system,492.92
4635,customer,459.96
4636,step,563.28
4637,ready,775.11
4638,security,215.45
4639,often,568.41
4640,condition,599.79
4641,happy,272.06
4642,front,994.77
4643,kind,459.25
4644,response,918.47
4645,become,773.96
4646,show,228.66
4647,tree,867.65
4648,hair,983.84
4649,soon,790.7
4650,kind,483.38
4651,produce,363.15
4652,exactly,843.09
4653,focus,649.07
4654,fall,34.66
4655,nice,680.4
4656,apply,571.37
4657,fish,326.44
4658,air,692.79
4659,several,589.89
4660,decide,372.48
4661,base,755.26
4662,yard,784.37
4663,should,858.94
4664,point,99.61
4665,herself,827.31
4666,for,487.05
4667,example,332.12
4668,image,868.87
4669,government,178.25
4670,recently,181.35
4671,concern,323.5
4672,concern,812.38
4673,page,970.03
4674,probably,74.41
4675,suggest,548.04
4676,operation,859.63
4677,carry,39.76
4678,room,537.37
4679,moment,260.15
4680,trial,899.3
4681,my,237.86
4682,send,536.45
4683,because,960.77
4684,know,789.47
4685,discover,224.22
4686,recently,39.01
4687,parent,215.02
4688,firm,220.8
4689,everything,396.17
4690,movie,654.04
4691,window,354.92
4692,determine,486.6
4693,oil,247.11
4694,beyond,381.04
4695,issue,34.93
4696,across,712.81
4697,thousand,907.39
4698,peace,150.53
4699,want,293.59
4700,exist,773.62
4701,look,126.19
4702,maintain,954.7
4703,because,219.83
4704,summer,531.09
4705,understand,250.51
4706,successful,964.73
4707,paper,338.43
4708,look,314.93
4709,south,385.24
4710,travel,563.66
4711,player,781.55
4712,bill,298.5
4713,staff,139.38
4714,fact,10.47
4715,blood,525.89
4716,clear,806.15
4717,pull,839.74
4718,cause,137.13
4719,these,250.66
4720,yeah,451.04
4721,our,992.41
4722,face,425.59
4723,wide,590.75
4724,again,235.1
4725,operation,643.34
4726,game,512.25
4727,rule,170.36
4728,only,292.36
4729,hard,149.57
4730,happy,284.68
4731,gas,97.0
4732,just,851.79
4733,enough,925.53
4734,song,619.6
4735,agree,84.56
4736,stay,778.8
4737,what,489.74
4738,crime,796.83
4739,area,788.76
4740,help,60.75
4741,identify,811.4
4742,serve,977.45
4743,finally,203.96
4744,recognize,752.95
4745,trial,823.1
4746,brother,344.73
4747,middle,892.93
4748,month,583.57
4749,sell,476.59
4750,movement,373.26
4751,yard,467.61
4752,garden,480.21
4753,across,908.7
4754,technology,956.04
4755,where,325.63
4756,man,419.42
4757,development,557.84
4758,trade,141.25
4759,interest,79.06
4760,hospital,90.71
